user_id,item_description,date
2278,whipped/sour cream,2014-03-15
2278,hygiene articles,2014-03-15
2278,soda,2014-10-11
2279,long life bakery product,2014-03-01
2279,curd,2014-03-01
2279,pot plants,2014-03-01
2279,soda,2014-03-01
2279,processed cheese,2014-11-04
2279,salty snack,2014-11-04
2279,bottled water,2014-11-25
2280,candles,2014-11-12
2283,citrus fruit,2014-11-22
2283,white bread,2014-11-22
2283,pastry,2014-11-22
2283,root vegetables,2015-01-18
2283,frozen meals,2015-01-18
2283,shopping bags,2015-01-18
2284,bottled water,2014-03-24
2284,frozen potato products,2014-03-24
2284,tropical fruit,2014-06-01
2285,pastry,2014-06-07
2287,flour,2014-04-05
2287,UHT-milk,2014-04-05
2287,frozen meals,2014-10-27
2288,whole milk,2014-05-12
2288,sliced cheese,2014-05-12
2288,other vegetables,2014-10-16
2288,fruit/vegetable juice,2014-10-16
2288,frozen dessert,2014-11-25
2288,herbs,2014-11-25
2289,chicken,2014-03-07
2289,rolls/buns,2014-03-07
2289,berries,2014-05-02
2289,shopping bags,2014-05-02
2289,red/blush wine,2014-05-02
2289,UHT-milk,2014-08-02
2289,beverages,2014-08-02
2289,soda,2014-08-17
2289,whole milk,2014-08-17
2290,brown bread,2014-12-23
2290,margarine,2014-12-23
2290,chocolate,2014-12-23
2291,meat,2014-03-26
2291,domestic eggs,2014-03-26
2291,packaged fruit/vegetables,2014-03-26
2291,pip fruit,2014-08-14
2291,canned beer,2014-08-14
2291,whole milk,2014-09-29
2293,other vegetables,2014-03-31
2293,candy,2014-03-31
2293,napkins,2014-03-31
2293,sausage,2014-04-14
2293,specialty fat,2014-04-14
2293,pork,2014-05-31
2293,shopping bags,2014-05-31
2293,cereals,2014-07-30
2293,bottled water,2014-07-30
2293,shopping bags,2014-08-26
2294,whole milk,2014-01-14
2294,whipped/sour cream,2014-01-14
2294,pip fruit,2014-04-07
2294,chewing gum,2014-04-07
2294,sugar,2014-08-01
2294,bottled beer,2014-08-01
2294,whole milk,2014-09-25
2295,rolls/buns,2014-06-13
2296,domestic eggs,2014-12-06
2297,brown bread,2015-01-03
2298,root vegetables,2014-02-10
2298,butter,2014-02-10
2298,specialty bar,2014-02-10
2298,domestic eggs,2014-02-10
2298,soda,2014-04-15
2298,margarine,2014-04-15
2298,root vegetables,2014-08-28
2298,yogurt,2014-08-28
2298,domestic eggs,2014-12-04
2298,roll products ,2014-12-04
2298,oil,2014-12-04
2298,hard cheese,2014-12-10
2299,chicken,2014-04-04
2299,domestic eggs,2014-04-04
2299,yogurt,2014-04-08
2299,shopping bags,2014-04-08
2299,cake bar,2014-04-08
2300,pork,2014-03-16
2301,yogurt,2014-04-23
2301,pastry,2014-04-23
2301,waffles,2014-04-23
2301,whole milk,2014-08-11
2301,yogurt,2014-08-11
2301,yogurt,2014-08-25
2302,other vegetables,2014-01-29
2303,decalcifier,2014-01-31
2303,grapes,2014-01-31
2303,packaged fruit/vegetables,2014-07-30
2303,white wine,2014-07-30
2303,beef,2014-12-06
2304,bottled water,2015-01-07
2305,tropical fruit,2014-10-18
2306,tropical fruit,2014-02-26
2306,shopping bags,2014-02-26
2306,cream cheese ,2014-03-17
2306,shopping bags,2014-03-17
2306,shopping bags,2014-03-17
2306,bottled water,2014-07-05
2306,fruit/vegetable juice,2014-07-05
2306,whole milk,2014-12-13
2307,fruit/vegetable juice,2014-04-25
2308,yogurt,2014-04-13
2308,yogurt,2014-04-13
2308,cream cheese ,2014-10-09
2308,yogurt,2014-10-09
2308,bottled beer,2014-10-09
2309,whole milk,2014-04-17
2309,yogurt,2014-04-17
2309,domestic eggs,2014-04-17
2309,newspapers,2014-04-17
2309,chicken,2014-10-31
2310,mustard,2014-03-21
2310,shopping bags,2014-03-21
2310,shopping bags,2014-03-21
2310,whole milk,2014-04-22
2310,yogurt,2014-04-22
2310,root vegetables,2014-10-31
2310,instant coffee,2014-10-31
2311,pastry,2014-01-02
2311,canned beer,2014-01-02
2311,citrus fruit,2014-03-13
2311,pot plants,2014-03-13
2311,pot plants,2014-03-13
2311,soda,2014-10-26
2311,pastry,2014-10-26
2311,sausage,2015-01-11
2312,pip fruit,2014-02-14
2312,pastry,2014-02-14
2312,other vegetables,2014-02-25
2313,other vegetables,2014-02-05
2314,whipped/sour cream,2014-07-28
2314,whole milk,2014-07-28
2314,whole milk,2014-09-02
2315,nut snack,2014-02-20
2315,bottled beer,2014-02-20
2315,hamburger meat,2014-03-06
2315,newspapers,2014-03-06
2315,tea,2014-10-27
2316,bottled beer,2014-02-17
2316,pip fruit,2014-02-17
2316,shopping bags,2014-02-18
2318,frozen fish,2014-10-12
2318,whipped/sour cream,2014-10-12
2318,other vegetables,2015-01-16
2318,citrus fruit,2015-01-16
2318,root vegetables,2015-01-16
2319,beef,2014-05-11
2320,newspapers,2014-03-15
2320,dishes,2014-03-15
2320,yogurt,2014-03-25
2320,grapes,2014-03-25
2320,tropical fruit,2014-04-22
2320,flour,2014-04-22
2320,cream cheese ,2014-05-02
2320,whole milk,2014-05-02
2321,pip fruit,2014-06-02
2322,sweet spreads,2014-01-19
2322,newspapers,2014-01-19
2322,pip fruit,2014-02-15
2323,sliced cheese,2014-06-09
2323,napkins,2014-06-09
2323,whole milk,2014-12-27
2323,newspapers,2014-12-27
2323,soda,2014-12-27
2324,misc. beverages,2014-04-15
2325,whole milk,2014-01-20
2325,long life bakery product,2014-01-20
2325,fruit/vegetable juice,2014-02-27
2325,pastry,2014-02-27
2325,onions,2014-06-05
2325,specialty chocolate,2014-06-05
2325,canned fruit,2014-06-05
2325,pastry,2014-06-11
2325,chocolate,2014-06-11
2325,flour,2014-06-11
2328,bottled beer,2014-01-22
2328,grapes,2014-01-22
2329,misc. beverages,2014-05-28
2330,sausage,2014-05-11
2330,processed cheese,2014-05-11
2330,whole milk,2014-08-10
2331,tropical fruit,2014-08-04
2331,sugar,2014-08-04
2331,hygiene articles,2014-10-13
2331,shopping bags,2014-10-13
2331,rolls/buns,2014-12-28
2332,rolls/buns,2014-01-16
2332,soft cheese,2014-01-16
2332,citrus fruit,2014-05-14
2332,other vegetables,2014-05-14
2332,seasonal products,2014-07-18
2332,flower (seeds),2014-07-18
2332,soda,2014-07-27
2332,salt,2014-07-27
2334,root vegetables,2014-02-03
2334,coffee,2014-02-03
2334,soda,2014-02-03
2334,yogurt,2014-03-02
2335,whole milk,2015-01-13
2335,other vegetables,2015-01-13
2336,organic sausage,2014-01-28
2336,specialty chocolate,2014-01-28
2336,other vegetables,2014-05-31
2336,shopping bags,2014-05-31
2337,root vegetables,2014-02-25
2337,coffee,2014-02-25
2337,tropical fruit,2014-03-04
2337,whole milk,2014-03-04
2337,canned beer,2014-04-03
2337,sugar,2014-04-03
2337,rum,2014-04-03
2337,whipped/sour cream,2014-10-14
2338,other vegetables,2014-09-22
2338,canned beer,2014-09-22
2338,newspapers,2014-11-03
2339,bottled water,2014-01-28
2339,chocolate,2014-01-28
2339,whole milk,2014-03-26
2339,fruit/vegetable juice,2014-03-26
2339,brown bread,2014-03-28
2339,dishes,2014-03-28
2339,ham,2014-05-20
2339,whole milk,2014-05-20
2340,meat,2014-01-17
2340,yogurt,2014-01-17
2340,soda,2014-01-17
2340,red/blush wine,2014-01-17
2340,whole milk,2014-08-04
2341,root vegetables,2014-01-23
2341,beef,2014-01-23
2341,roll products ,2014-03-23
2341,toilet cleaner,2014-03-23
2341,frankfurter,2014-04-17
2341,UHT-milk,2014-04-17
2341,Instant food products,2014-12-09
2341,soda,2014-12-09
2342,other vegetables,2014-11-26
2342,long life bakery product,2014-11-26
2342,root vegetables,2014-12-19
2343,whole milk,2014-02-11
2343,whipped/sour cream,2014-02-11
2343,soda,2014-02-11
2343,white bread,2014-06-04
2343,salty snack,2014-06-04
2343,candles,2014-08-19
2344,rolls/buns,2014-02-22
2344,napkins,2014-02-22
2344,newspapers,2014-02-22
2344,bottled beer,2014-11-20
2344,frozen meals,2014-11-20
2344,whole milk,2014-11-20
2345,whipped/sour cream,2014-09-06
2345,candy,2014-09-06
2345,whole milk,2014-09-06
2345,frozen vegetables,2014-11-11
2345,flour,2014-11-11
2345,other vegetables,2014-11-30
2345,newspapers,2014-11-30
2346,condensed milk,2014-03-22
2346,whole milk,2014-03-22
2346,liver loaf,2014-12-23
2347,sausage,2014-01-15
2348,specialty bar,2014-07-23
2348,shopping bags,2014-07-23
2348,chocolate,2014-07-23
2348,pastry,2014-11-22
2348,yogurt,2014-11-22
2348,whole milk,2015-01-11
2348,curd cheese,2015-01-11
2348,root vegetables,2015-01-11
2349,soda,2014-03-06
2349,red/blush wine,2014-03-06
2349,liquor,2014-03-14
2349,dessert,2014-03-14
2349,waffles,2014-03-14
2349,yogurt,2014-05-28
2349,whole milk,2014-05-28
2349,onions,2014-11-08
2349,domestic eggs,2014-11-08
2349,shopping bags,2014-11-08
2350,other vegetables,2014-03-04
2350,canned fish,2014-03-04
2350,rolls/buns,2014-05-30
2351,cleaner,2014-01-01
2351,shopping bags,2014-01-01
2351,instant coffee,2014-09-18
2352,tropical fruit,2014-03-27
2353,soda,2014-01-18
2353,soda,2014-01-18
2353,cereals,2014-01-18
2353,other vegetables,2014-11-14
2354,beverages,2014-06-01
2354,rolls/buns,2014-06-01
2354,soups,2014-06-01
2354,white bread,2014-06-01
2354,soda,2014-08-20
2355,chocolate,2014-01-15
2355,yogurt,2014-01-15
2355,canned beer,2014-01-26
2355,whipped/sour cream,2014-01-26
2355,rolls/buns,2014-02-19
2355,domestic eggs,2014-02-19
2355,ice cream,2014-02-19
2355,pot plants,2014-02-19
2356,chicken,2014-04-21
2357,pip fruit,2014-05-06
2357,frozen vegetables,2014-05-06
2357,whipped/sour cream,2014-05-06
2357,whipped/sour cream,2014-05-06
2357,bottled beer,2014-05-25
2357,frozen meals,2014-05-25
2357,tropical fruit,2014-08-15
2357,domestic eggs,2014-08-15
2358,root vegetables,2014-06-26
2358,shopping bags,2014-06-26
2358,frozen vegetables,2014-06-26
2358,UHT-milk,2014-08-08
2359,whole milk,2014-05-07
2359,instant coffee,2014-05-07
2359,soda,2014-09-26
2359,shopping bags,2014-09-26
2360,tropical fruit,2014-07-26
2360,canned beer,2014-07-26
2360,rolls/buns,2014-09-07
2361,light bulbs,2014-04-01
2361,whipped/sour cream,2014-04-01
2361,hard cheese,2014-12-15
2362,onions,2014-05-04
2362,specialty bar,2014-05-04
2362,misc. beverages,2014-08-17
2362,other vegetables,2014-08-17
2362,specialty chocolate,2014-08-17
2362,rolls/buns,2014-10-27
2363,white bread,2014-03-12
2364,pip fruit,2014-07-23
2364,bottled water,2014-07-23
2365,beef,2014-02-06
2365,margarine,2014-02-06
2365,rolls/buns,2014-08-14
2365,yogurt,2014-08-14
2365,newspapers,2014-08-14
2365,margarine,2014-08-14
2365,hard cheese,2014-11-29
2365,waffles,2014-11-29
2366,herbs,2014-07-10
2366,chewing gum,2014-07-10
2366,other vegetables,2014-11-10
2366,dish cleaner,2014-11-10
2366,frankfurter,2015-01-18
2366,pip fruit,2015-01-18
2366,pip fruit,2015-01-18
2366,whole milk,2015-01-18
2369,beef,2014-07-01
2369,soda,2014-07-01
2369,tropical fruit,2014-07-23
2370,chewing gum,2014-07-27
2370,soda,2014-07-27
2370,root vegetables,2015-01-14
2370,bottled beer,2015-01-14
2371,UHT-milk,2014-05-22
2371,other vegetables,2014-05-22
2371,meat,2014-07-09
2372,sausage,2014-10-10
2373,newspapers,2014-08-22
2374,onions,2014-05-14
2374,soda,2014-05-14
2374,canned beer,2014-05-17
2374,bottled water,2014-05-17
2374,canned fish,2014-09-16
2374,rolls/buns,2014-09-16
2374,chocolate,2014-09-16
2375,sausage,2014-03-25
2375,cat food,2014-03-25
2375,berries,2014-03-31
2375,dog food,2014-03-31
2375,whole milk,2014-08-18
2376,specialty chocolate,2014-06-15
2376,soda,2014-06-15
2376,chocolate,2014-06-15
2376,rolls/buns,2014-08-11
2377,pastry,2014-02-13
2379,berries,2014-01-06
2380,specialty chocolate,2014-05-04
2380,pastry,2014-05-04
2380,long life bakery product,2014-05-21
2380,whole milk,2014-05-21
2380,pork,2015-01-06
2381,pip fruit,2014-04-27
2381,processed cheese,2014-04-27
2381,yogurt,2014-04-27
2381,whole milk,2014-07-05
2381,soda,2014-07-05
2381,pickled vegetables,2014-07-05
2381,packaged fruit/vegetables,2014-11-15
2381,chocolate,2014-11-15
2381,cake bar,2014-12-29
2381,long life bakery product,2014-12-29
2381,shopping bags,2014-12-29
2381,hamburger meat,2015-01-04
2383,pork,2014-01-13
2383,yogurt,2014-01-13
2383,beef,2014-05-25
2383,condensed milk,2014-05-25
2383,root vegetables,2014-09-18
2384,semi-finished bread,2014-01-14
2384,rolls/buns,2014-01-14
2384,fruit/vegetable juice,2014-01-14
2387,herbs,2014-11-03
2388,pork,2014-02-20
2388,berries,2014-02-20
2388,salty snack,2014-08-28
2388,chewing gum,2014-08-28
2388,tropical fruit,2014-09-05
2388,brown bread,2014-09-05
2388,other vegetables,2014-11-19
2389,hamburger meat,2014-01-27
2389,butter milk,2014-01-27
2389,bottled water,2014-06-06
2389,frozen vegetables,2014-06-06
2389,frozen vegetables,2014-06-06
2389,UHT-milk,2014-06-06
2389,oil,2014-09-11
2389,fruit/vegetable juice,2014-09-11
2389,domestic eggs,2014-09-11
2389,turkey,2014-10-13
2390,other vegetables,2014-01-18
2390,other vegetables,2014-01-18
2390,other vegetables,2014-08-26
2390,other vegetables,2014-08-26
2390,jam,2014-08-26
2390,citrus fruit,2014-10-22
2390,soda,2014-10-22
2390,whole milk,2014-10-22
2390,whipped/sour cream,2014-10-22
2391,whole milk,2014-01-11
2391,misc. beverages,2014-01-11
2391,citrus fruit,2014-01-18
2393,sausage,2014-03-22
2393,pasta,2014-03-22
2393,cream cheese ,2014-09-26
2393,yogurt,2014-09-26
2394,whipped/sour cream,2014-02-24
2394,coffee,2014-02-24
2394,whole milk,2014-05-06
2394,curd,2014-05-06
2394,canned beer,2014-05-20
2394,semi-finished bread,2014-05-20
2394,butter,2014-06-18
2394,whipped/sour cream,2014-06-18
2394,decalcifier,2014-06-18
2395,tropical fruit,2014-04-06
2395,margarine,2014-04-06
2395,berries,2014-11-17
2395,bottled water,2014-11-17
2396,canned fish,2014-07-27
2396,soda,2014-07-27
2396,whole milk,2014-08-19
2396,tropical fruit,2014-08-19
2396,margarine,2014-08-19
2396,sugar,2014-08-21
2396,canned vegetables,2014-08-21
2396,pip fruit,2014-10-05
2396,canned vegetables,2014-10-05
2398,dessert,2014-06-18
2398,rolls/buns,2014-06-18
2398,yogurt,2014-07-23
2399,citrus fruit,2014-01-08
2399,chocolate,2014-01-08
2399,napkins,2014-03-26
2399,bottled water,2014-03-26
2399,whipped/sour cream,2014-08-18
2400,napkins,2014-08-03
2400,white bread,2014-08-03
2400,white bread,2014-08-26
2400,pip fruit,2014-08-26
2401,other vegetables,2014-02-28
2401,specialty chocolate,2014-02-28
2401,hamburger meat,2014-06-25
2401,butter,2014-06-25
2401,yogurt,2014-11-05
2401,other vegetables,2014-11-05
2401,whole milk,2015-01-15
2402,meat,2014-04-16
2402,yogurt,2014-04-16
2402,cream cheese ,2014-09-29
2402,chocolate marshmallow,2014-09-29
2402,spread cheese,2014-09-29
2403,rolls/buns,2014-04-14
2403,yogurt,2014-04-14
2403,hard cheese,2014-04-14
2403,whipped/sour cream,2015-01-12
2404,soda,2014-10-22
2406,butter,2014-09-25
2406,yogurt,2014-09-25
2406,root vegetables,2014-10-27
2406,chocolate marshmallow,2014-10-27
2406,root vegetables,2014-12-03
2407,curd,2014-03-17
2407,rice,2014-03-17
2407,other vegetables,2014-03-17
2407,canned fish,2014-03-17
2407,sliced cheese,2014-08-01
2408,beverages,2014-02-08
2408,shopping bags,2014-02-08
2408,other vegetables,2014-05-28
2408,rolls/buns,2014-05-28
2408,citrus fruit,2014-10-11
2408,brown bread,2014-10-11
2410,chicken,2014-06-12
2410,root vegetables,2014-06-12
2411,herbs,2014-03-24
2411,soups,2014-03-24
2411,chicken,2014-04-21
2411,whole milk,2014-04-21
2411,canned beer,2014-07-01
2412,other vegetables,2014-12-12
2412,soda,2014-12-12
2412,soda,2014-12-12
2413,whole milk,2014-01-18
2413,cat food,2014-01-18
2413,yogurt,2014-09-16
2414,chicken,2014-04-06
2415,candy,2014-06-25
2415,candy,2014-06-25
2415,pastry,2014-09-14
2416,butter milk,2014-02-16
2416,fruit/vegetable juice,2014-02-16
2416,pastry,2014-02-16
2417,spread cheese,2014-03-11
2419,liver loaf,2014-07-26
2420,soda,2014-07-17
2421,pastry,2014-02-13
2421,rolls/buns,2014-02-13
2421,bottled beer,2014-05-08
2421,shopping bags,2014-05-08
2421,other vegetables,2014-06-05
2423,whole milk,2014-07-31
2423,ice cream,2014-07-31
2423,roll products ,2014-12-02
2424,curd,2014-03-23
2424,softener,2014-03-23
2424,other vegetables,2014-06-24
2424,soda,2014-06-24
2424,butter milk,2014-09-28
2425,rolls/buns,2014-11-11
2426,bottled water,2014-08-19
2426,soda,2014-08-19
2426,whole milk,2014-09-26
2426,whipped/sour cream,2014-09-26
2426,root vegetables,2014-12-09
2427,pip fruit,2014-12-22
2428,whole milk,2014-01-04
2428,soda,2014-01-04
2428,other vegetables,2014-01-11
2428,domestic eggs,2014-01-11
2428,semi-finished bread,2014-01-11
2428,whipped/sour cream,2014-06-12
2428,UHT-milk,2014-06-12
2428,fruit/vegetable juice,2014-06-12
2428,yogurt,2014-11-02
2430,pastry,2014-01-28
2430,margarine,2014-01-28
2430,pastry,2014-01-28
2430,pastry,2014-01-28
2430,sausage,2014-03-02
2430,pastry,2014-03-02
2430,fruit/vegetable juice,2015-01-20
2431,processed cheese,2014-01-17
2431,whole milk,2014-01-17
2431,soda,2014-01-17
2431,domestic eggs,2014-01-17
2431,whole milk,2014-02-28
2432,tropical fruit,2014-01-19
2432,pickled vegetables,2014-01-19
2432,brandy,2014-02-25
2432,domestic eggs,2014-02-25
2432,whole milk,2014-08-24
2432,brown bread,2014-08-24
2432,pip fruit,2014-11-15
2433,pip fruit,2014-08-04
2433,bottled beer,2014-08-04
2434,detergent,2014-09-12
2435,sausage,2014-02-02
2435,dessert,2014-02-02
2435,citrus fruit,2014-10-30
2436,newspapers,2014-11-27
2437,bottled water,2014-02-25
2437,soda,2014-02-25
2437,nut snack,2014-02-25
2437,soda,2014-06-07
2437,soda,2014-06-07
2437,domestic eggs,2014-06-07
2437,whole milk,2014-06-24
2437,butter milk,2014-06-24
2437,rubbing alcohol,2014-06-24
2437,fruit/vegetable juice,2014-06-24
2437,root vegetables,2014-09-10
2438,tropical fruit,2014-05-25
2439,packaged fruit/vegetables,2014-02-16
2439,whole milk,2014-02-16
2439,canned fruit,2014-05-28
2439,dog food,2014-05-28
2439,coffee,2014-06-06
2439,bottled beer,2014-06-06
2440,brown bread,2014-01-28
2440,domestic eggs,2014-01-28
2440,coffee,2014-06-22
2440,pip fruit,2014-06-22
2440,jam,2014-06-26
2440,house keeping products,2014-06-26
2440,whole milk,2014-08-07
2440,whole milk,2014-08-07
2440,onions,2014-10-11
2440,domestic eggs,2014-10-11
2441,whipped/sour cream,2014-08-06
2441,candy,2014-08-06
2441,butter,2014-08-06
2441,canned beer,2014-08-28
2441,shopping bags,2014-08-28
2441,hard cheese,2014-08-28
2441,root vegetables,2014-12-10
2442,other vegetables,2014-02-24
2443,pastry,2014-02-09
2443,pasta,2014-02-09
2443,seasonal products,2014-04-02
2443,whole milk,2014-04-02
2443,pip fruit,2014-05-22
2443,white wine,2014-05-22
2443,white wine,2014-05-22
2443,sausage,2014-10-03
2444,tropical fruit,2014-06-19
2445,berries,2014-02-09
2445,curd,2014-02-09
2445,pip fruit,2014-04-17
2445,pastry,2014-04-17
2445,tropical fruit,2014-05-31
2445,ice cream,2014-05-31
2445,chicken,2014-10-29
2446,finished products,2014-01-19
2446,margarine,2014-01-19
2446,whipped/sour cream,2014-01-19
2446,cake bar,2014-09-24
2447,whole milk,2014-04-14
2447,other vegetables,2014-04-14
2447,rolls/buns,2014-05-17
2447,frozen vegetables,2014-05-17
2447,rolls/buns,2014-07-26
2447,other vegetables,2014-07-26
2447,soda,2014-07-26
2448,soda,2014-07-15
2449,butter,2014-06-09
2449,curd,2014-06-09
2449,newspapers,2014-07-08
2450,salt,2014-07-31
2450,root vegetables,2014-07-31
2450,meat,2014-11-29
2451,candy,2014-02-08
2451,domestic eggs,2014-02-08
2451,pip fruit,2014-02-26
2451,hard cheese,2014-02-26
2451,bottled water,2014-02-26
2451,other vegetables,2014-09-28
2452,frankfurter,2014-02-18
2452,domestic eggs,2014-02-18
2452,margarine,2014-08-03
2452,coffee,2014-08-03
2453,salty snack,2014-01-10
2453,napkins,2014-01-10
2453,sugar,2014-01-10
2453,newspapers,2014-05-02
2453,rolls/buns,2014-05-02
2453,root vegetables,2014-06-06
2453,whole milk,2014-06-06
2453,sausage,2014-07-05
2454,soda,2014-07-22
2454,yogurt,2014-07-22
2454,pip fruit,2014-09-11
2454,pastry,2014-09-11
2454,red/blush wine,2014-12-07
2455,rolls/buns,2014-07-04
2456,pastry,2014-03-15
2457,other vegetables,2014-08-29
2457,soda,2014-08-29
2457,other vegetables,2014-09-07
2457,frozen fish,2014-09-07
2457,fruit/vegetable juice,2014-12-13
2458,frozen meals,2014-11-20
2458,root vegetables,2014-11-20
2459,curd,2014-01-03
2460,bottled water,2014-02-17
2461,bottled water,2014-01-24
2463,berries,2014-01-14
2463,soda,2014-01-14
2463,root vegetables,2014-06-12
2464,berries,2014-10-21
2464,pastry,2014-10-21
2464,sausage,2014-11-06
2466,beef,2014-01-28
2467,onions,2014-11-30
2468,yogurt,2014-11-08
2469,pet care,2014-06-17
2470,tropical fruit,2014-01-05
2470,white bread,2014-01-05
2470,red/blush wine,2014-01-05
2470,rolls/buns,2014-12-12
2470,oil,2014-12-12
2470,beverages,2014-12-12
2470,bottled water,2014-12-12
2470,pork,2014-12-13
2471,other vegetables,2014-12-08
2472,other vegetables,2014-01-02
2472,white bread,2014-01-02
2472,yogurt,2014-06-15
2472,whole milk,2014-06-15
2472,herbs,2014-06-19
